customer_id,invoice_id,payment_id,customer_segment,credit_limit,invoice_date,due_date,payment_term_days,invoice_amount,amount_paid,balance_due,invoice_status,late_payment,payment_date,payment_amount
CUST-002603,INV-0045954,PAY-0049478,Small Business,3890.16,2025-07-04,2025-08-03,30,130.02,130.02,0.0,Paid,False,2025-07-28,130.02
CUST-002607,INV-0045955,PAY-0049479,Mid-Market,35372.2,2025-07-03,2025-08-02,30,220.08,220.08,0.0,Paid,False,2025-08-02,220.08
CUST-002612,INV-0045956,PAY-0049480,Mid-Market,49261.43,2025-07-04,2025-08-03,30,38.62,38.62,0.0,Paid,False,2025-07-27,38.62
CUST-002618,INV-0045957,PAY-0049481,Enterprise,222539.07,2025-07-03,2025-08-17,45,377.03,377.03,0.0,Paid,False,2025-08-12,377.03
CUST-002618,INV-0045958,PAY-0049482,Enterprise,222539.07,2025-07-04,2025-08-18,45,698.08,698.08,0.0,Paid,False,2025-08-08,698.08
CUST-002618,INV-0045959,PAY-0049483,Enterprise,222539.07,2025-07-04,2025-08-18,45,1577.24,1577.24,0.0,Paid,False,2025-08-12,1577.24
CUST-002623,INV-0045960,PAY-0049484,Small Business,4110.63,2025-07-01,2025-07-31,30,1724.67,1724.67,0.0,Paid,False,2025-07-29,1724.67
CUST-002642,INV-0045961,PAY-0049485,Enterprise,455788.72,2025-07-04,2025-09-02,60,61.6,61.6,0.0,Paid,False,2025-08-27,61.6
CUST-002644,INV-0045962,PAY-0049486,Mid-Market,38463.75,2025-07-06,2025-07-21,15,221.36,221.36,0.0,Paid,False,2025-07-19,221.36
CUST-002657,INV-0045963,PAY-0049487,Mid-Market,41620.51,2025-07-03,2025-08-02,30,1184.42,1184.42,0.0,Paid,False,2025-07-30,1184.42
CUST-002679,INV-0045964,PAY-0049488,Small Business,1749.81,2025-07-04,2025-08-03,30,1527.12,1527.12,0.0,Paid,False,2025-07-30,1527.12
CUST-002689,INV-0045965,PAY-0049489,Mid-Market,47759.23,2025-06-30,2025-07-30,30,671.53,671.53,0.0,Paid,False,2025-07-30,671.53
CUST-002692,INV-0045966,PAY-0049490,Mid-Market,53946.28,2025-07-04,2025-08-03,30,51.91,51.91,0.0,Paid,False,2025-07-31,51.91
CUST-002693,INV-0045967,PAY-0049491,Enterprise,349138.84,2025-06-30,2025-08-14,45,793.99,793.99,0.0,Paid,True,2025-08-10,335.92
CUST-002693,INV-0045967,PAY-0049492,Enterprise,349138.84,2025-06-30,2025-08-14,45,793.99,793.99,0.0,Paid,True,2025-08-30,458.07
CUST-002696,INV-0045968,PAY-0049493,Small Business,12232.93,2025-07-03,2025-07-18,15,301.36,301.36,0.0,Paid,False,2025-07-17,301.36
CUST-002697,INV-0045969,PAY-0049494,Enterprise,439480.55,2025-06-30,2025-08-14,45,90.68,90.68,0.0,Paid,False,2025-08-14,90.68
CUST-002697,INV-0045970,PAY-0049495,Enterprise,439480.55,2025-07-04,2025-08-18,45,975.95,975.95,0.0,Paid,False,2025-08-17,975.95
CUST-002699,INV-0045971,PAY-0049496,Mid-Market,66209.07,2025-07-01,2025-07-31,30,67.08,67.08,0.0,Paid,False,2025-07-26,67.08
CUST-002702,INV-0045972,PAY-0049497,Enterprise,346515.54,2025-07-05,2025-09-03,60,338.31,338.31,0.0,Paid,False,2025-09-01,338.31
CUST-002706,INV-0045973,PAY-0049498,Mid-Market,55210.9,2025-06-30,2025-07-30,30,79.02,79.02,0.0,Paid,False,2025-07-23,79.02
CUST-002717,INV-0045974,PAY-0049499,Enterprise,230037.21,2025-07-04,2025-08-03,30,202.61,202.61,0.0,Paid,True,2025-07-31,129.68
CUST-002717,INV-0045974,PAY-0049500,Enterprise,230037.21,2025-07-04,2025-08-03,30,202.61,202.61,0.0,Paid,True,2025-09-02,72.93
CUST-002723,INV-0045975,PAY-0049501,Small Business,7819.02,2025-07-07,2025-07-22,15,1878.53,1878.53,0.0,Paid,False,2025-07-20,1878.53
CUST-002729,INV-0045976,PAY-0049502,Enterprise,254495.11,2025-07-01,2025-08-30,60,85.96,85.96,0.0,Paid,True,2025-10-14,85.96
CUST-002738,INV-0045977,PAY-0049503,Enterprise,293451.36,2025-07-04,2025-07-19,15,5408.88,5408.88,0.0,Paid,False,2025-07-10,5408.88
CUST-002738,INV-0045978,PAY-0049504,Enterprise,293451.36,2025-07-03,2025-07-18,15,15.22,15.22,0.0,Paid,True,2025-08-05,15.22
CUST-002745,INV-0045979,PAY-0049505,Small Business,2016.34,2025-07-05,2025-08-04,30,431.42,431.42,0.0,Paid,False,2025-07-27,431.42
CUST-002747,INV-0045980,PAY-0049506,Small Business,13154.72,2025-07-01,2025-07-31,30,348.67,348.67,0.0,Paid,False,2025-07-24,348.67
CUST-002748,INV-0045981,PAY-0049507,Small Business,11198.67,2025-06-30,2025-07-15,15,342.78,342.78,0.0,Paid,False,2025-07-13,342.78
CUST-002751,INV-0045982,PAY-0049508,Mid-Market,38545.59,2025-07-03,2025-08-17,45,457.96,457.96,0.0,Paid,True,2025-09-03,457.96
CUST-002751,INV-0045983,PAY-0049509,Mid-Market,38545.59,2025-07-05,2025-08-19,45,111.61,111.61,0.0,Paid,False,2025-08-09,111.61
CUST-002764,INV-0045984,PAY-0049510,Small Business,3556.26,2025-07-05,2025-08-19,45,287.6,287.6,0.0,Paid,True,2025-09-18,287.6
CUST-002773,INV-0045985,PAY-0049511,Small Business,9653.88,2025-07-01,2025-07-16,15,132.95,132.95,0.0,Paid,False,2025-07-07,132.95
CUST-002790,INV-0045986,PAY-0049512,Small Business,11205.67,2025-07-01,2025-07-31,30,985.69,985.69,0.0,Paid,False,2025-07-26,985.69
CUST-002794,INV-0045987,PAY-0049513,Mid-Market,61462.04,2025-06-30,2025-07-30,30,441.88,441.88,0.0,Paid,True,2025-07-30,182.78
CUST-002794,INV-0045987,PAY-0049514,Mid-Market,61462.04,2025-06-30,2025-07-30,30,441.88,441.88,0.0,Paid,True,2025-08-08,259.1
CUST-002808,INV-0045988,PAY-0049515,Small Business,6933.89,2025-07-02,2025-08-01,30,169.53,169.53,0.0,Paid,False,2025-07-30,169.53
CUST-002809,INV-0045989,PAY-0049516,Enterprise,447527.53,2025-07-04,2025-07-19,15,272.07,272.07,0.0,Paid,False,2025-07-14,272.07
CUST-002815,INV-0045990,PAY-0049517,Small Business,4109.67,2025-07-02,2025-08-01,30,48.93,48.93,0.0,Paid,False,2025-08-01,48.93
CUST-002818,INV-0045991,PAY-0049518,Mid-Market,14510.63,2025-07-01,2025-07-31,30,774.0,774.0,0.0,Paid,False,2025-07-21,774.0
CUST-002819,INV-0045992,PAY-0049519,Enterprise,295246.96,2025-07-05,2025-08-04,30,587.35,587.35,0.0,Paid,False,2025-08-03,587.35
CUST-002819,INV-0045993,PAY-0049520,Enterprise,295246.96,2025-07-04,2025-08-03,30,796.94,796.94,0.0,Paid,False,2025-08-03,796.94
CUST-002825,INV-0045994,PAY-0049521,Small Business,11907.01,2025-07-01,2025-07-31,30,254.6,254.6,0.0,Paid,False,2025-07-28,254.6
CUST-002827,INV-0045995,PAY-0049522,Mid-Market,41167.66,2025-07-04,2025-08-03,30,446.8,446.8,0.0,Paid,False,2025-07-30,446.8
CUST-002829,INV-0045996,PAY-0049523,Enterprise,119765.58,2025-07-02,2025-08-16,45,347.48,347.48,0.0,Paid,True,2025-10-07,347.48
CUST-002839,INV-0045997,PAY-0049524,Mid-Market,42120.94,2025-07-02,2025-07-17,15,167.18,167.18,0.0,Paid,True,2025-07-17,82.49
CUST-002839,INV-0045997,PAY-0049525,Mid-Market,42120.94,2025-07-02,2025-07-17,15,167.18,167.18,0.0,Paid,True,2025-07-24,84.69
CUST-002843,INV-0045998,PAY-0049526,Mid-Market,14981.6,2025-07-05,2025-08-19,45,389.61,389.61,0.0,Paid,True,2025-08-19,226.45
CUST-002843,INV-0045998,PAY-0049527,Mid-Market,14981.6,2025-07-05,2025-08-19,45,389.61,389.61,0.0,Paid,True,2025-10-24,163.16
CUST-002857,INV-0045999,PAY-0049528,Mid-Market,71877.87,2025-07-03,2025-08-02,30,719.3,719.3,0.0,Paid,False,2025-08-02,719.3
CUST-002857,INV-0046000,PAY-0049529,Mid-Market,71877.87,2025-07-02,2025-08-01,30,164.98,164.98,0.0,Paid,False,2025-07-22,164.98
CUST-002859,INV-0046001,PAY-0049530,Mid-Market,46682.32,2025-06-30,2025-07-30,30,2405.29,2405.29,0.0,Paid,True,2025-09-10,2405.29
CUST-002876,INV-0046002,PAY-0049531,Enterprise,435258.85,2025-07-05,2025-09-03,60,110.51,110.51,0.0,Paid,True,2025-09-29,110.51
CUST-002879,INV-0046003,PAY-0049532,Enterprise,339746.88,2025-07-04,2025-08-03,30,852.59,852.59,0.0,Paid,False,2025-07-25,852.59
CUST-002891,INV-0046004,PAY-0049533,Small Business,2288.4,2025-07-01,2025-07-16,15,97.59,97.59,0.0,Paid,False,2025-07-11,97.59
CUST-002895,INV-0046005,PAY-0049534,Enterprise,464727.91,2025-07-03,2025-09-01,60,410.89,410.89,0.0,Paid,False,2025-09-01,410.89
CUST-002896,INV-0046006,PAY-0049535,Mid-Market,62737.58,2025-06-30,2025-08-14,45,43.28,43.28,0.0,Paid,False,2025-08-06,43.28
CUST-002900,INV-0046007,PAY-0049536,Mid-Market,38033.51,2025-07-03,2025-08-02,30,156.22,156.22,0.0,Paid,True,2025-09-19,156.22
CUST-002910,INV-0046008,PAY-0049537,Mid-Market,48086.59,2025-07-05,2025-08-04,30,446.44,446.44,0.0,Paid,False,2025-07-31,446.44
CUST-002912,INV-0046009,PAY-0049538,Small Business,2900.38,2025-07-02,2025-08-01,30,245.53,245.53,0.0,Paid,False,2025-07-29,245.53
CUST-002922,INV-0046010,PAY-0049539,Mid-Market,73726.76,2025-07-02,2025-08-16,45,706.33,706.33,0.0,Paid,False,2025-08-15,706.33
CUST-002940,INV-0046011,PAY-0049540,Small Business,11721.09,2025-07-04,2025-08-03,30,2248.7,2248.7,0.0,Paid,False,2025-08-02,2248.7
CUST-002960,INV-0046012,PAY-0049541,Small Business,4183.79,2025-07-05,2025-08-19,45,586.91,586.91,0.0,Paid,True,2025-08-19,351.06
CUST-002960,INV-0046012,PAY-0049542,Small Business,4183.79,2025-07-05,2025-08-19,45,586.91,586.91,0.0,Paid,True,2025-09-04,235.85
CUST-002976,INV-0046013,PAY-0049543,Mid-Market,29830.76,2025-07-03,2025-08-17,45,525.71,525.71,0.0,Paid,False,2025-08-08,525.71
CUST-002976,INV-0046014,PAY-0049544,Mid-Market,29830.76,2025-07-04,2025-08-18,45,342.88,342.88,0.0,Paid,False,2025-08-10,342.88
CUST-002983,INV-0046015,PAY-0049545,Small Business,2916.07,2025-07-05,2025-08-04,30,3389.91,3389.91,0.0,Paid,False,2025-07-26,3389.91
CUST-003014,INV-0046016,PAY-0049546,Enterprise,479781.57,2025-07-04,2025-08-03,30,88.04,88.04,0.0,Paid,False,2025-07-25,88.04
CUST-003019,INV-0046017,PAY-0049547,Enterprise,446964.05,2025-06-30,2025-07-30,30,173.17,173.17,0.0,Paid,False,2025-07-25,173.17
CUST-003021,INV-0046018,PAY-0049548,Small Business,3720.44,2025-07-05,2025-08-04,30,2293.57,2293.57,0.0,Paid,True,2025-08-26,2293.57
CUST-003025,INV-0046019,PAY-0049549,Small Business,5413.29,2025-06-30,2025-07-30,30,290.31,290.31,0.0,Paid,False,2025-07-21,290.31
CUST-003026,INV-0046020,PAY-0049550,Enterprise,301471.78,2025-07-04,2025-07-19,15,1472.38,1472.38,0.0,Paid,False,2025-07-17,1472.38
CUST-003028,INV-0046021,PAY-0049551,Mid-Market,47181.63,2025-07-05,2025-08-19,45,7902.89,7902.89,0.0,Paid,True,2025-10-13,7902.89
CUST-003040,INV-0046022,PAY-0049552,Small Business,14160.69,2025-07-05,2025-08-04,30,380.3,380.3,0.0,Paid,False,2025-07-29,380.3
CUST-003044,INV-0046023,PAY-0049553,Small Business,6915.13,2025-07-03,2025-08-02,30,724.31,724.31,0.0,Paid,False,2025-07-27,724.31
CUST-003049,INV-0046024,PAY-0049554,Small Business,12045.33,2025-07-04,2025-07-19,15,674.17,674.17,0.0,Paid,False,2025-07-19,674.17
CUST-003060,INV-0046025,PAY-0049555,Enterprise,170789.99,2025-07-06,2025-07-21,15,232.05,232.05,0.0,Paid,False,2025-07-20,232.05
CUST-003060,INV-0046026,PAY-0049556,Enterprise,170789.99,2025-07-03,2025-07-18,15,669.14,669.14,0.0,Paid,True,2025-07-16,261.32
CUST-003060,INV-0046026,PAY-0049557,Enterprise,170789.99,2025-07-03,2025-07-18,15,669.14,669.14,0.0,Paid,True,2025-08-11,407.82
CUST-003069,INV-0046027,PAY-0049558,Small Business,2492.92,2025-07-02,2025-08-01,30,171.19,171.19,0.0,Paid,False,2025-07-25,171.19
CUST-003073,INV-0046028,PAY-0049559,Mid-Market,15629.89,2025-07-04,2025-08-03,30,43.14,43.14,0.0,Paid,True,2025-08-27,43.14
CUST-003079,INV-0046029,PAY-0049560,Enterprise,432790.51,2025-07-06,2025-08-20,45,258.9,258.9,0.0,Paid,True,2025-09-27,258.9
CUST-003089,INV-0046030,PAY-0049561,Mid-Market,60530.8,2025-07-03,2025-08-02,30,5033.07,5033.07,0.0,Paid,True,2025-08-16,5033.07
CUST-003093,INV-0046031,PAY-0049562,Mid-Market,47310.7,2025-07-05,2025-07-20,15,203.53,203.53,0.0,Paid,False,2025-07-10,203.53
CUST-003098,INV-0046032,PAY-0049563,Mid-Market,18492.0,2025-07-05,2025-08-04,30,268.65,268.65,0.0,Paid,False,2025-07-27,268.65
CUST-003110,INV-0046033,PAY-0049564,Mid-Market,39375.27,2025-07-06,2025-08-20,45,44.97,44.97,0.0,Paid,False,2025-08-12,44.97
CUST-003112,INV-0046034,PAY-0049565,Enterprise,388638.9,2025-07-01,2025-08-15,45,97.0,97.0,0.0,Paid,True,2025-08-12,29.72
CUST-003112,INV-0046034,PAY-0049566,Enterprise,388638.9,2025-07-01,2025-08-15,45,97.0,97.0,0.0,Paid,True,2025-09-11,67.28
CUST-003113,INV-0046035,PAY-0049567,Mid-Market,22906.36,2025-07-06,2025-08-05,30,99.09,99.09,0.0,Paid,True,2025-08-07,99.09
CUST-003115,INV-0046036,PAY-0049568,Mid-Market,33740.97,2025-07-02,2025-08-16,45,529.92,529.92,0.0,Paid,False,2025-08-07,529.92
CUST-003117,INV-0046037,PAY-0049569,Small Business,2354.35,2025-07-04,2025-08-03,30,515.77,515.77,0.0,Paid,False,2025-07-24,515.77
CUST-003119,INV-0046038,PAY-0049570,Mid-Market,56240.97,2025-06-30,2025-07-30,30,1422.37,1422.37,0.0,Paid,False,2025-07-24,1422.37
CUST-003120,INV-0046039,PAY-0049571,Small Business,14455.96,2025-06-30,2025-07-30,30,375.47,375.47,0.0,Paid,True,2025-07-26,257.36
CUST-003120,INV-0046039,PAY-0049572,Small Business,14455.96,2025-06-30,2025-07-30,30,375.47,375.47,0.0,Paid,True,2025-09-08,118.11
CUST-003121,INV-0046040,PAY-0049573,Mid-Market,66926.73,2025-07-07,2025-07-22,15,4460.72,4460.72,0.0,Paid,True,2025-07-20,2459.42
CUST-003121,INV-0046040,PAY-0049574,Mid-Market,66926.73,2025-07-07,2025-07-22,15,4460.72,4460.72,0.0,Paid,True,2025-08-03,2001.3
CUST-003130,INV-0046041,PAY-0049575,Enterprise,341368.32,2025-06-30,2025-08-14,45,68.64,68.64,0.0,Paid,False,2025-08-06,68.64
CUST-003132,INV-0046042,PAY-0049576,Mid-Market,58510.91,2025-07-02,2025-08-01,30,379.52,379.52,0.0,Paid,False,2025-07-26,379.52
CUST-003132,INV-0046043,PAY-0049577,Mid-Market,58510.91,2025-06-30,2025-07-30,30,331.76,331.76,0.0,Paid,False,2025-07-22,331.76
CUST-003133,INV-0046044,PAY-0049578,Mid-Market,63563.14,2025-07-05,2025-07-20,15,145.16,145.16,0.0,Paid,True,2025-07-23,145.16
CUST-003133,INV-0046045,PAY-0049579,Mid-Market,63563.14,2025-07-03,2025-07-18,15,424.79,424.79,0.0,Paid,False,2025-07-12,424.79
CUST-003133,INV-0046046,PAY-0049580,Mid-Market,63563.14,2025-07-01,2025-07-16,15,1013.14,1013.14,0.0,Paid,True,2025-08-01,1013.14
CUST-003138,INV-0046047,PAY-0049581,Mid-Market,32583.09,2025-07-05,2025-08-04,30,117.37,117.37,0.0,Paid,True,2025-08-24,117.37
CUST-003138,INV-0046048,PAY-0049582,Mid-Market,32583.09,2025-07-05,2025-08-04,30,30.45,30.45,0.0,Paid,True,2025-08-12,30.45
CUST-003144,INV-0046049,PAY-0049583,Small Business,8414.59,2025-07-03,2025-07-18,15,121.31,121.31,0.0,Paid,False,2025-07-18,121.31
CUST-003155,INV-0046050,PAY-0049584,Mid-Market,73331.2,2025-07-02,2025-08-01,30,477.03,477.03,0.0,Paid,False,2025-07-24,477.03
CUST-003168,INV-0046051,PAY-0049585,Mid-Market,18719.37,2025-07-07,2025-07-22,15,3394.49,3394.49,0.0,Paid,True,2025-07-23,3394.49
CUST-003173,INV-0046052,PAY-0049586,Mid-Market,65209.34,2025-07-06,2025-08-05,30,318.23,318.23,0.0,Paid,False,2025-08-01,318.23
CUST-003186,INV-0046053,PAY-0049587,Small Business,1597.85,2025-07-02,2025-08-01,30,1053.98,1053.98,0.0,Paid,False,2025-07-27,1053.98
CUST-003187,INV-0046054,PAY-0049588,Enterprise,130928.7,2025-07-05,2025-08-19,45,1997.76,1997.76,0.0,Paid,False,2025-08-18,1997.76
CUST-003188,INV-0046055,PAY-0049589,Mid-Market,40385.76,2025-07-02,2025-08-16,45,307.88,307.88,0.0,Paid,True,2025-08-30,307.88
CUST-003193,INV-0046056,PAY-0049590,Enterprise,269368.1,2025-07-07,2025-08-06,30,1071.27,1071.27,0.0,Paid,False,2025-08-04,1071.27
CUST-003212,INV-0046057,PAY-0049591,Enterprise,111652.27,2025-07-05,2025-08-19,45,52.88,52.88,0.0,Paid,False,2025-08-15,52.88
CUST-003212,INV-0046058,PAY-0049592,Enterprise,111652.27,2025-07-05,2025-08-19,45,603.07,603.07,0.0,Paid,False,2025-08-09,603.07
CUST-003216,INV-0046059,PAY-0049593,Enterprise,263738.28,2025-07-02,2025-08-01,30,2963.41,2963.41,0.0,Paid,True,2025-08-23,2963.41
CUST-003232,INV-0046060,PAY-0049594,Enterprise,344949.56,2025-07-07,2025-09-05,60,1351.21,1351.21,0.0,Paid,True,2025-09-18,1351.21
CUST-003234,INV-0046061,PAY-0049595,Mid-Market,54635.21,2025-07-02,2025-08-01,30,5606.14,5606.14,0.0,Paid,True,2025-08-04,5606.14
CUST-003266,INV-0046062,PAY-0049596,Mid-Market,39495.81,2025-07-07,2025-08-06,30,341.81,341.81,0.0,Paid,True,2025-08-05,157.71
CUST-003266,INV-0046062,PAY-0049597,Mid-Market,39495.81,2025-07-07,2025-08-06,30,341.81,341.81,0.0,Paid,True,2025-08-23,184.1
CUST-003283,INV-0046063,PAY-0049598,Enterprise,203325.08,2025-07-02,2025-08-31,60,409.65,409.65,0.0,Paid,False,2025-08-25,409.65
CUST-003287,INV-0046064,PAY-0049599,Enterprise,288605.78,2025-07-07,2025-08-21,45,897.01,897.01,0.0,Paid,False,2025-08-21,897.01
CUST-003291,INV-0046065,PAY-0049600,Mid-Market,54039.14,2025-06-30,2025-07-15,15,126.53,126.53,0.0,Paid,True,2025-08-02,126.53
CUST-003297,INV-0046066,PAY-0049601,Enterprise,305133.89,2025-07-02,2025-08-31,60,190.67,190.67,0.0,Paid,False,2025-08-26,190.67
CUST-003299,INV-0046067,PAY-0049602,Mid-Market,17836.34,2025-07-03,2025-08-02,30,769.93,769.93,0.0,Paid,False,2025-07-25,769.93
CUST-003300,INV-0046068,PAY-0049603,Enterprise,221132.61,2025-07-01,2025-08-15,45,383.12,383.12,0.0,Paid,False,2025-08-12,383.12
CUST-003300,INV-0046069,PAY-0049604,Enterprise,221132.61,2025-07-01,2025-08-15,45,229.14,229.14,0.0,Paid,True,2025-08-27,229.14
CUST-003305,INV-0046070,PAY-0049605,Enterprise,294948.26,2025-07-04,2025-08-18,45,154.43,154.43,0.0,Paid,False,2025-08-15,154.43
CUST-003305,INV-0046070,PAY-0576277,Enterprise,294948.26,2025-07-04,2025-08-18,45,154.43,154.43,0.0,Paid,False,2025-08-15,154.43
CUST-003306,INV-0046071,PAY-0049606,Mid-Market,30640.44,2025-07-01,2025-08-15,45,175.99,175.99,0.0,Paid,False,2025-08-07,175.99
CUST-003308,INV-0046072,PAY-0049607,Mid-Market,65830.19,2025-07-03,2025-08-17,45,243.76,243.76,0.0,Paid,False,2025-08-12,243.76
CUST-003308,INV-0046072,PAY-0576083,Mid-Market,65830.19,2025-07-03,2025-08-17,45,243.76,243.76,0.0,Paid,False,2025-08-12,243.76
CUST-003308,INV-0046073,PAY-0049608,Mid-Market,65830.19,2025-07-03,2025-08-17,45,2058.66,2058.66,0.0,Paid,True,2025-08-31,2058.66
CUST-003311,INV-0046074,PAY-0049609,Mid-Market,34925.35,2025-07-05,2025-08-04,30,379.05,379.05,0.0,Paid,False,2025-07-25,379.05
CUST-003322,INV-0046075,PAY-0049610,Mid-Market,73744.25,2025-07-03,2025-08-02,30,3098.49,3098.49,0.0,Paid,False,2025-07-31,3098.49
CUST-003324,INV-0046076,PAY-0049611,Mid-Market,23371.45,2025-07-04,2025-08-03,30,58.24,58.24,0.0,Paid,False,2025-08-01,58.24
CUST-003325,INV-0046077,PAY-0049612,Small Business,12177.22,2025-07-02,2025-08-01,30,161.74,161.74,0.0,Paid,True,2025-07-31,64.21
CUST-003325,INV-0046077,PAY-0049613,Small Business,12177.22,2025-07-02,2025-08-01,30,161.74,161.74,0.0,Paid,True,2025-08-06,97.53
CUST-003334,INV-0046078,PAY-0049614,Enterprise,493097.55,2025-07-05,2025-08-04,30,2105.82,2105.82,0.0,Paid,False,2025-07-28,2105.82
CUST-003335,INV-0046079,PAY-0049615,Mid-Market,67692.0,2025-07-04,2025-08-18,45,11199.88,11199.88,0.0,Paid,False,2025-08-10,11199.88
CUST-003351,INV-0046080,PAY-0049616,Enterprise,311983.73,2025-07-02,2025-08-01,30,96.56,96.56,0.0,Paid,False,2025-07-25,96.56
CUST-003360,INV-0046081,PAY-0049617,Small Business,9724.28,2025-07-01,2025-07-31,30,782.36,782.36,0.0,Paid,True,2025-08-08,782.36
CUST-003361,INV-0046082,PAY-0049618,Mid-Market,35540.75,2025-07-01,2025-08-15,45,785.23,785.23,0.0,Paid,False,2025-08-11,785.23
CUST-003371,INV-0046083,PAY-0049619,Mid-Market,64546.97,2025-07-01,2025-08-15,45,8234.66,8234.66,0.0,Paid,False,2025-08-07,8234.66
CUST-003372,INV-0046084,PAY-0049620,Enterprise,82542.76,2025-07-03,2025-07-18,15,6815.47,6815.47,0.0,Paid,False,2025-07-17,6815.47
CUST-003372,INV-0046085,PAY-0049621,Enterprise,82542.76,2025-07-02,2025-07-17,15,165.55,165.55,0.0,Paid,True,2025-08-06,165.55
CUST-003375,INV-0046086,PAY-0049622,Mid-Market,56779.14,2025-07-01,2025-08-15,45,74.13,74.13,0.0,Paid,False,2025-08-12,74.13
CUST-003379,INV-0046087,PAY-0049623,Mid-Market,65378.7,2025-07-02,2025-08-01,30,764.83,764.83,0.0,Paid,False,2025-07-23,764.83
CUST-003383,INV-0046088,PAY-0049624,Mid-Market,51944.03,2025-07-02,2025-08-01,30,1494.42,1494.42,0.0,Paid,False,2025-07-23,1494.42
CUST-003397,INV-0046089,PAY-0049625,Mid-Market,70757.3,2025-07-06,2025-08-05,30,502.49,502.49,0.0,Paid,False,2025-08-03,502.49
CUST-003410,INV-0046090,PAY-0049626,Enterprise,200264.88,2025-07-01,2025-07-16,15,3260.47,3260.47,0.0,Paid,False,2025-07-08,3260.47
CUST-003414,INV-0046091,,Enterprise,52461.21,2025-07-02,2025-07-17,15,69.9,69.9,0.0,Paid,False,,
CUST-003414,INV-0046092,PAY-0049628,Enterprise,52461.21,2025-07-03,2025-07-18,15,20.2,20.2,0.0,Paid,True,2025-07-13,10.66
CUST-003414,INV-0046092,PAY-0049629,Enterprise,52461.21,2025-07-03,2025-07-18,15,20.2,20.2,0.0,Paid,True,2025-07-28,9.54
CUST-003417,INV-0046093,PAY-0049630,Mid-Market,35278.17,2025-06-30,2025-07-30,30,230.55,230.55,0.0,Paid,False,2025-07-20,230.55
CUST-003422,INV-0046094,PAY-0049631,Enterprise,486698.76,2025-07-03,2025-09-01,60,478.89,478.89,0.0,Paid,False,2025-08-26,478.89
CUST-003435,INV-0046095,PAY-0049632,Small Business,5260.17,03-07-2025,2025-07-18,15,1130.54,1130.54,0.0,Paid,False,2025-07-17,1130.54
CUST-003448,INV-0046096,PAY-0049633,Mid-Market,25494.59,2025-07-06,2025-08-05,30,1144.81,1144.81,0.0,Paid,False,2025-07-27,1144.81
CUST-003450,INV-0046097,PAY-0049634,Enterprise,303761.19,2025-07-02,2025-08-31,60,150.04,150.04,0.0,Paid,True,2025-08-28,60.17
CUST-003450,INV-0046097,PAY-0049635,Enterprise,303761.19,2025-07-02,2025-08-31,60,150.04,150.04,0.0,Paid,True,2025-09-23,89.87
CUST-003451,INV-0046098,PAY-0049636,Enterprise,199395.03,2025-07-06,2025-07-21,15,411.17,411.17,0.0,Paid,False,2025-07-11,411.17
CUST-003454,INV-0046099,PAY-0049637,Mid-Market,30656.35,2025-07-04,2025-08-03,30,206.43,206.43,0.0,Paid,False,2025-07-27,206.43
CUST-003455,INV-0046100,PAY-0049638,Enterprise,297922.65,2025-07-03,2025-08-17,45,53.91,53.91,0.0,Paid,False,2025-08-10,53.91
CUST-003458,INV-0046101,PAY-0049639,Small Business,5967.77,2025-07-03,2025-07-18,15,87.2,87.2,0.0,Paid,False,2025-07-17,87.2
CUST-003460,INV-0046102,PAY-0049640,Enterprise,59429.73,2025-07-03,2025-08-02,30,2423.62,2423.62,0.0,Paid,False,2025-07-28,2423.62
CUST-003461,INV-0046103,PAY-0049641,Small Business,7512.12,2025-07-03,2025-08-02,30,1802.26,1802.26,0.0,Paid,True,2025-08-16,1802.26
CUST-003465,INV-0046104,PAY-0049642,Small Business,8248.24,2025-07-02,2025-08-01,30,4979.27,4979.27,0.0,Paid,True,2025-07-27,3150.02
CUST-003465,INV-0046104,PAY-0049643,Small Business,8248.24,2025-07-02,2025-08-01,30,4979.27,4979.27,0.0,Paid,True,2025-09-18,1829.25
CUST-003465,INV-0046105,PAY-0049644,Small Business,8248.24,2025-07-03,2025-08-02,30,336.4,336.4,0.0,Paid,False,2025-07-28,336.4
CUST-003471,INV-0046106,PAY-0049645,Small Business,8100.11,2025-07-05,2025-08-04,30,164.85,164.85,0.0,Paid,False,2025-07-26,164.85
CUST-003472,INV-0046107,PAY-0049646,Mid-Market,23419.37,2025-07-03,2025-08-02,30,132.45,132.45,0.0,Paid,False,2025-07-26,132.45
CUST-003483,INV-0046108,PAY-0049647,Enterprise,390005.86,2025-07-02,2025-08-16,45,127.09,127.09,0.0,Paid,True,2025-08-23,127.09
CUST-003495,INV-0046109,PAY-0049648,Small Business,11070.59,2025-07-01,2025-07-31,30,1413.02,1413.02,0.0,Paid,False,2025-07-24,1413.02
CUST-003500,INV-0046110,PAY-0049649,Mid-Market,51154.07,2025-07-05,2025-08-04,30,625.05,625.05,0.0,Paid,False,2025-08-02,625.05
CUST-003509,INV-0046111,PAY-0049650,Mid-Market,15030.63,2025-07-05,2025-08-19,45,771.22,771.22,0.0,Paid,False,2025-08-10,771.22
CUST-003510,INV-0046112,PAY-0049651,Small Business,12225.07,2025-07-01,2025-07-31,30,979.31,979.31,0.0,Paid,False,2025-07-30,979.31
