invoice_id,sales_order_id,customer_id,product_id,customer_segment,credit_limit,invoice_date,due_date,invoice_amount,amount_paid,balance_due,invoice_status,subtotal,discount_total,unit_price
INV-0037823,SO-0051971,CUST-003687,PROD-000140,Mid-Market,73849.7,2025-04-24,2025-06-08,42.45,42.45,0.0,Paid,30.1,1.73,31.83
INV-0037824,SO-0051972,CUST-003691,PROD-000147,Mid-Market,53681.41,2025-04-23,2025-05-23,421.16,421.16,0.0,Paid,405.31,35.68,40.09
INV-0037825,SO-0051973,CUST-003693,PROD-001056,Enterprise,317222.05,2025-04-21,2025-06-20,963.31,963.31,0.0,Paid,963.31,180.85,334.23
INV-0037825,SO-0051973,CUST-003693,PROD-001010,Enterprise,317222.05,2025-04-21,2025-06-20,963.31,963.31,0.0,Paid,963.31,180.85,71.16
INV-0037825,SO-0051973,CUST-003693,PROD-001022,Enterprise,317222.05,2025-04-21,2025-06-20,963.31,963.31,0.0,Paid,963.31,180.85,97.58
INV-0037825,SO-0051973,CUST-003693,PROD-000082,Enterprise,317222.05,2025-04-21,2025-06-20,963.31,963.31,0.0,Paid,963.31,180.85,22.36
INV-0037826,SO-0051974,CUST-003697,PROD-000804,Mid-Market,73689.24,2025-04-24,2025-05-09,446.02,446.02,0.0,Paid,430.52,62.03,58.98
INV-0037826,SO-0051974,CUST-003697,PROD-000796,Mid-Market,73689.24,2025-04-24,2025-05-09,446.02,446.02,0.0,Paid,430.52,62.03,39.53
INV-0037827,SO-0051975,CUST-003698,PROD-001090,Enterprise,373682.12,2025-04-26,2025-06-25,239.36,239.36,0.0,Paid,210.85,16.7,45.51
INV-0037828,SO-0051976,CUST-003710,PROD-000555,Small Business,6934.02,2025-04-22,2025-05-22,133.76,133.76,0.0,Paid,118.26,7.6,15.19
INV-0037828,SO-0051976,CUST-003710,PROD-001117,Small Business,6934.02,2025-04-22,2025-05-22,133.76,133.76,0.0,Paid,118.26,7.6,8.68
INV-0037829,SO-0051977,CUST-003715,PROD-000690,Mid-Market,35826.5,2025-04-27,2025-06-11,18251.7,18251.7,0.0,Paid,18251.7,1343.51,139.57
INV-0037829,SO-0051977,CUST-003715,PROD-000617,Mid-Market,35826.5,2025-04-27,2025-06-11,18251.7,18251.7,0.0,Paid,18251.7,1343.51,787.39
INV-0037830,SO-0051978,CUST-003716,PROD-000557,Mid-Market,52295.01,2025-04-24,2025-05-24,880.55,880.55,0.0,Paid,880.55,140.43,131.76
INV-0037830,SO-0051978,CUST-003716,PROD-000516,Mid-Market,52295.01,2025-04-24,2025-05-24,880.55,880.55,0.0,Paid,880.55,140.43,68.86
INV-0037831,SO-0051979,CUST-003721,PROD-000977,Mid-Market,18039.04,04/26/2025,2025-06-10,34.25,34.25,0.0,Paid,20.47,0.06,20.53
INV-0037832,SO-0051980,CUST-003725,PROD-000164,Mid-Market,63223.9,2025-04-28,2025-05-28,433.81,433.81,0.0,Paid,418.31,75.49,116.07
INV-0037832,SO-0051980,CUST-003725,PROD-000444,Mid-Market,63223.9,2025-04-28,2025-05-28,433.81,433.81,0.0,Paid,418.31,75.49,4.92
INV-0037833,SO-0051981,CUST-003730,PROD-000814,Enterprise,342437.91,2025-04-22,2025-06-06,1779.86,1779.86,0.0,Paid,1779.86,341.02,8.87
INV-0037833,SO-0051981,CUST-003730,PROD-000152,Enterprise,342437.91,2025-04-22,2025-06-06,1779.86,1779.86,0.0,Paid,1779.86,341.02,107.34
INV-0037833,SO-0051981,CUST-003730,PROD-000582,Enterprise,342437.91,2025-04-22,2025-06-06,1779.86,1779.86,0.0,Paid,1779.86,341.02,70.48
INV-0037833,SO-0051981,CUST-003730,PROD-000496,Enterprise,342437.91,2025-04-22,2025-06-06,1779.86,1779.86,0.0,Paid,1779.86,341.02,111.77
INV-0037833,SO-0051981,CUST-003730,PROD-000810,Enterprise,342437.91,2025-04-22,2025-06-06,1779.86,1779.86,0.0,Paid,1779.86,341.02,418.52
INV-0037834,SO-0051983,CUST-003740,PROD-001108,Mid-Market,33758.06,2025-04-27,2025-05-12,701.13,701.13,0.0,Paid,637.39,61.58,30.39
INV-0037835,SO-0051984,CUST-003742,PROD-000938,Mid-Market,54896.7,2025-04-23,2025-06-07,619.49,619.49,0.0,Paid,619.49,36.19,655.68
INV-0037836,SO-0051985,CUST-003765,PROD-000357,Mid-Market,11193.15,2025-04-21,2025-06-05,151.1,151.1,0.0,Paid,130.81,9.97,29.36
INV-0037836,SO-0051985,CUST-003765,PROD-000020,Mid-Market,11193.15,2025-04-21,2025-06-05,151.1,151.1,0.0,Paid,130.81,9.97,23.34
INV-0037837,SO-0051986,CUST-003766,PROD-000718,Mid-Market,30160.54,2025-04-21,2025-06-05,80.99,80.99,0.0,Paid,68.29,3.17,35.73
INV-0037838,SO-0051987,CUST-003790,PROD-000618,Mid-Market,42746.04,2025-04-24,2025-06-08,79.7,79.7,0.0,Paid,62.07,9.52,71.59
INV-0037839,SO-0051988,CUST-003791,PROD-000278,Mid-Market,37340.98,2025-04-26,2025-06-10,605.57,605.57,0.0,Paid,605.57,49.44,82.05
INV-0037839,SO-0051988,CUST-003791,PROD-000450,Mid-Market,37340.98,2025-04-26,2025-06-10,605.57,605.57,0.0,Paid,605.57,49.44,40.33
INV-0037840,SO-0051989,CUST-003803,PROD-000849,Mid-Market,63364.81,2025-04-25,2025-05-10,16.0,16.0,0.0,Paid,3.3,0.54,1.92
INV-0037841,SO-0051990,CUST-003803,PROD-001056,Mid-Market,63364.81,2025-04-23,2025-05-08,633.75,633.75,0.0,Paid,633.75,109.27,334.23
INV-0037841,SO-0051990,CUST-003803,PROD-000207,Mid-Market,63364.81,2025-04-23,2025-05-08,633.75,633.75,0.0,Paid,633.75,109.27,18.64
INV-0037842,SO-0051991,CUST-003809,PROD-000395,Small Business,5577.27,2025-04-25,2025-05-25,350.61,350.61,0.0,Paid,332.31,1.63,33.09
INV-0037842,SO-0051991,CUST-003809,PROD-000605,Small Business,5577.27,2025-04-25,2025-05-25,350.61,350.61,0.0,Paid,332.31,1.63,16.65
INV-0037842,SO-0051991,CUST-003809,PROD-001101,Small Business,5577.27,2025-04-25,2025-05-25,350.61,350.61,0.0,Paid,332.31,1.63,0.89
INV-0037843,SO-0051993,CUST-003826,PROD-000087,Mid-Market,68423.72,2025-04-23,2025-06-07,317.0,317.0,0.0,Paid,302.55,50.53,50.44
INV-0037844,SO-0051994,CUST-003829,PROD-000707,Small Business,3606.26,2025-04-21,2025-05-06,162.32,162.32,0.0,Paid,137.9,0.0,68.95
INV-0037845,SO-0051995,CUST-003836,PROD-000989,Enterprise,120701.71,2025-04-21,2025-06-05,368.2,368.2,0.0,Paid,355.5,38.58,197.04
INV-0037846,SO-0051996,CUST-003840,PROD-000082,Enterprise,411434.37,2025-04-23,2025-05-08,128.75,128.75,0.0,Paid,114.65,8.92,22.36
INV-0037846,SO-0051996,CUST-003840,PROD-000815,Enterprise,411434.37,2025-04-23,2025-05-08,128.75,128.75,0.0,Paid,114.65,8.92,18.83
INV-0037847,SO-0051997,CUST-003843,PROD-000180,Small Business,9754.05,2025-04-26,2025-05-26,2823.88,2823.88,0.0,Paid,2823.88,88.2,25.51
INV-0037847,SO-0051997,CUST-003843,PROD-000810,Small Business,9754.05,2025-04-26,2025-05-26,2823.88,2823.88,0.0,Paid,2823.88,88.2,418.52
INV-0037847,SO-0051997,CUST-003843,PROD-000631,Small Business,9754.05,2025-04-26,2025-05-26,2823.88,2823.88,0.0,Paid,2823.88,88.2,28.72
INV-0037848,SO-0051998,CUST-003850,PROD-000136,Small Business,14697.15,04/21/2025,2025-05-06,78.01,78.01,0.0,Paid,61.04,3.5,32.27
INV-0037849,SO-0051999,CUST-003850,PROD-000784,Small Business,14697.15,2025-04-25,2025-05-10,985.14,985.14,0.0,Paid,920.69,56.53,3.67
INV-0037849,SO-0051999,CUST-003850,PROD-001085,Small Business,14697.15,2025-04-25,2025-05-10,985.14,985.14,0.0,Paid,920.69,56.53,1.92
INV-0037849,SO-0051999,CUST-003850,PROD-000330,Small Business,14697.15,2025-04-25,2025-05-10,985.14,985.14,0.0,Paid,920.69,56.53,320.15
INV-0037850,SO-0052000,CUST-003855,PROD-000035,Small Business,14468.23,2025-04-27,2025-06-11,114.4,114.4,0.0,Paid,101.35,0.74,34.03
INV-0037851,SO-0052001,CUST-003855,PROD-000667,Small Business,14468.23,2025-04-22,2025-06-06,408.94,408.94,0.0,Paid,394.14,3.05,158.98
INV-0037851,SO-0052001,CUST-003855,PROD-000035,Small Business,14468.23,2025-04-22,2025-06-06,408.94,408.94,0.0,Paid,394.14,3.05,34.03
INV-0037852,SO-0052002,CUST-003858,PROD-001027,Small Business,4271.19,2025-04-21,2025-05-06,290.25,290.25,0.0,Paid,275.1,2.79,22.65
INV-0037852,SO-0052002,CUST-003858,PROD-000510,Small Business,4271.19,2025-04-21,2025-05-06,290.25,290.25,0.0,Paid,275.1,2.79,3.38
INV-0037852,SO-0052002,CUST-003858,PROD-000534,Small Business,4271.19,2025-04-21,2025-05-06,290.25,290.25,0.0,Paid,275.1,2.79,25.24
INV-0037852,SO-0052002,CUST-003858,PROD-000834,Small Business,4271.19,2025-04-21,2025-05-06,290.25,290.25,0.0,Paid,275.1,2.79,57.74
INV-0037852,SO-0052002,CUST-003858,PROD-001019,Small Business,4271.19,2025-04-21,2025-05-06,290.25,290.25,0.0,Paid,275.1,2.79,89.78
INV-0037853,SO-0052003,CUST-003867,PROD-000934,Enterprise,214284.62,2025-04-22,2025-05-07,5610.53,5610.53,0.0,Paid,5610.53,261.91,489.37
INV-0037854,SO-0052004,CUST-003867,PROD-00900199,Enterprise,214284.62,2025-04-25,2025-05-10,363.03,363.03,0.0,Paid,345.78,22.29,20.11
INV-0037854,SO-0052004,CUST-003867,PROD-000558,Enterprise,214284.62,2025-04-25,2025-05-10,363.03,363.03,0.0,Paid,345.78,22.29,31.18
INV-0037855,SO-0052005,CUST-003872,PROD-000995,Enterprise,143576.22,2025-04-24,2025-06-23,3117.08,3117.08,0.0,Paid,3117.08,187.61,13.33
INV-0037855,SO-0052005,CUST-003872,PROD-000180,Enterprise,143576.22,2025-04-24,2025-06-23,3117.08,3117.08,0.0,Paid,3117.08,187.61,25.51
INV-0037855,SO-0052005,CUST-003872,PROD-000512,Enterprise,143576.22,2025-04-24,2025-06-23,3117.08,3117.08,0.0,Paid,3117.08,187.61,39.88
INV-0037855,SO-0052005,CUST-003872,PROD-000287,Enterprise,143576.22,2025-04-24,2025-06-23,3117.08,3117.08,0.0,Paid,3117.08,187.61,109.19
INV-0037856,SO-0052006,CUST-003872,PROD-000281,Enterprise,143576.22,2025-04-22,2025-06-21,501.47,501.47,0.0,Paid,501.47,24.44,17.39
INV-0037856,SO-0052006,CUST-003872,PROD-000834,Enterprise,143576.22,2025-04-22,2025-06-21,501.47,501.47,0.0,Paid,501.47,24.44,57.74
INV-0037857,SO-0052007,CUST-003873,PROD-000701,Mid-Market,11424.67,2025-04-26,2025-05-26,1185.84,1185.84,0.0,Paid,1185.84,191.6,86.09
INV-0037858,SO-0052009,CUST-003876,PROD-000863,Mid-Market,58543.56,2025-04-21,2025-05-21,64.84,64.84,0.0,Paid,48.4,3.23,17.21
INV-0037859,SO-0052010,CUST-003884,PROD-000625,Mid-Market,40978.99,2025-04-26,2025-05-26,3480.26,3480.26,0.0,Paid,3480.26,100.38,117.32
INV-0037859,SO-0052010,CUST-003884,PROD-000572,Mid-Market,40978.99,2025-04-26,2025-05-26,3480.26,3480.26,0.0,Paid,3480.26,100.38,478.0
INV-0037860,SO-0052011,CUST-003897,PROD-000658,Mid-Market,43974.22,2025-04-22,2025-06-06,148.93,148.93,0.0,Paid,135.18,13.27,29.69
INV-0037861,SO-0052012,CUST-003907,PROD-000675,Small Business,9353.16,2025-04-25,2025-05-25,243.85,243.85,0.0,Paid,209.82,0.8,10.41
INV-0037861,SO-0052012,CUST-003907,PROD-000227,Small Business,9353.16,2025-04-25,2025-05-25,243.85,243.85,0.0,Paid,209.82,0.8,19.92
INV-0037861,SO-0052012,CUST-003907,PROD-000262,Small Business,9353.16,2025-04-25,2025-05-25,243.85,243.85,0.0,Paid,209.82,0.8,17.57
INV-0037862,SO-0052013,CUST-003916,PROD-000973,Small Business,14029.07,2025-04-22,2025-05-07,158.88,158.88,0.0,Paid,144.43,11.72,18.8
INV-0037862,SO-0052013,CUST-003916,PROD-000948,Small Business,14029.07,2025-04-22,2025-05-07,158.88,158.88,0.0,Paid,144.43,11.72,43.35
INV-0037863,SO-0052015,CUST-003918,PROD-000897,Mid-Market,12457.94,2025-04-23,2025-05-08,10491.92,10491.92,0.0,Paid,10491.92,369.28,724.08
INV-0037864,SO-0052016,CUST-003920,PROD-000191,Enterprise,270634.79,2025-04-22,2025-06-06,1112.7,1112.7,0.0,Paid,1112.7,196.64,178.54
INV-0037864,SO-0052016,CUST-003920,PROD-000382,Enterprise,270634.79,2025-04-22,2025-06-06,1112.7,1112.7,0.0,Paid,1112.7,196.64,20.11
INV-0037864,SO-0052016,CUST-003920,PROD-000229,Enterprise,270634.79,2025-04-22,2025-06-06,1112.7,1112.7,0.0,Paid,1112.7,196.64,16.85
INV-0037864,SO-0052016,CUST-003920,PROD-000075,Enterprise,270634.79,2025-04-22,2025-06-06,1112.7,1112.7,0.0,Paid,1112.7,196.64,4.11
INV-0037865,SO-0052017,CUST-003924,PROD-000833,Mid-Market,37275.77,2025-04-27,2025-05-27,811.55,811.55,0.0,Paid,811.55,92.84,38.21
INV-0037865,SO-0052017,CUST-003924,PROD-001025,Mid-Market,37275.77,2025-04-27,2025-05-27,811.55,811.55,0.0,Paid,811.55,92.84,85.53
INV-0037866,SO-0052018,CUST-003929,PROD-000701,Mid-Market,47384.66,2025-04-25,2025-06-09,261.3,261.3,0.0,Paid,248.25,10.02,86.09
INV-0037867,SO-0052019,CUST-003941,PROD-000551,Enterprise,246926.25,2025-04-24,2025-05-24,27.95,27.95,0.0,Paid,14.9,2.17,5.69
INV-0037868,SO-0052020,CUST-003945,PROD-001138,Mid-Market,74528.83,2025-04-24,2025-06-08,217.31,217.31,0.0,Paid,203.56,12.44,43.2
INV-0037869,SO-0052022,CUST-003952,PROD-000545,Mid-Market,24551.25,2025-04-22,2025-05-22,33.44,33.44,0.0,Paid,20.39,1.06,7.15
INV-0037870,SO-0052023,CUST-003955,PROD-000953,Mid-Market,56458.54,2025-04-22,2025-05-22,2000.55,2000.55,0.0,Paid,2000.55,41.48,70.88
INV-0037870,SO-0052023,CUST-003955,PROD-001031,Mid-Market,56458.54,2025-04-22,2025-05-22,2000.55,2000.55,0.0,Paid,2000.55,41.48,19.22
INV-0037870,SO-0052023,CUST-003955,PROD-001043,Mid-Market,56458.54,2025-04-22,2025-05-22,2000.55,2000.55,0.0,Paid,2000.55,41.48,49.05
INV-0037870,SO-0052023,CUST-003955,PROD-000082,Mid-Market,56458.54,2025-04-22,2025-05-22,2000.55,2000.55,0.0,Paid,2000.55,41.48,22.36
INV-0037870,SO-0052023,CUST-003955,PROD-000590,Mid-Market,56458.54,2025-04-22,2025-05-22,2000.55,2000.55,0.0,Paid,2000.55,41.48,179.87
INV-0037871,SO-0052024,CUST-003957,PROD-000384,Mid-Market,23091.33,2025-04-23,2025-06-07,1164.84,1164.84,0.0,Paid,1164.84,156.74,660.79
INV-0037872,SO-0052025,CUST-003958,PROD-000834,Small Business,12368.99,2025-04-21,2025-06-05,72.72,72.72,0.0,Paid,56.42,1.32,57.74
INV-0037873,SO-0052026,CUST-003962,PROD-000176,Small Business,12250.16,2025-04-24,2025-05-24,412.33,412.33,0.0,Paid,372.83,1.01,93.46
INV-0037874,SO-0052027,CUST-003964,PROD-000846,Mid-Market,59302.25,2025-04-23,2025-06-07,96.76,96.76,0.0,Paid,83.01,11.99,19.0
INV-0037875,SO-0052028,CUST-003975,PROD-000114,Mid-Market,44974.22,2025-04-24,2025-05-09,445.62,445.62,0.0,Paid,422.42,48.16,19.91
INV-0037875,SO-0052028,CUST-003975,PROD-000112,Mid-Market,44974.22,2025-04-24,2025-05-09,445.62,445.62,0.0,Paid,422.42,48.16,86.24
INV-0037875,SO-0052028,CUST-003975,PROD-001143,Mid-Market,44974.22,2025-04-24,2025-05-09,445.62,445.62,0.0,Paid,422.42,48.16,2.31
INV-0037876,SO-0052029,CUST-003977,PROD-000449,Enterprise,76668.65,2025-04-24,2025-06-23,2461.42,2461.42,0.0,Paid,2461.42,376.28,567.54
INV-0037877,SO-0052030,CUST-003978,PROD-000748,Mid-Market,28571.4,2025-04-22,2025-06-06,372.92,372.92,0.0,Paid,328.77,18.13,31.36
INV-0037877,SO-0052030,CUST-003978,PROD-000605,Mid-Market,28571.4,2025-04-22,2025-06-06,372.92,372.92,0.0,Paid,328.77,18.13,16.65
INV-0037878,SO-0052031,CUST-003980,PROD-000701,Small Business,10742.27,2025-04-21,2025-05-21,496.86,496.86,0.0,Paid,482.76,33.78,86.09
INV-0037879,SO-0052032,CUST-003981,PROD-001056,Mid-Market,33637.51,2025-04-25,2025-06-09,607.52,607.52,0.0,Paid,607.52,92.43,334.23
INV-0037879,SO-0052032,CUST-003981,PROD-000082,Mid-Market,33637.51,2025-04-25,2025-06-09,607.52,607.52,0.0,Paid,607.52,92.43,22.36
INV-0037879,SO-0052032,CUST-003981,PROD-000149,Mid-Market,33637.51,2025-04-25,2025-06-09,607.52,607.52,0.0,Paid,607.52,92.43,63.48
INV-0037880,SO-0052033,CUST-000018,PROD-000109,Mid-Market,47640.18,2025-04-29,2025-05-29,315.97,315.97,0.0,Paid,301.17,21.39,40.32
INV-0037881,SO-0052034,CUST-000025,PROD-000742,Enterprise,289034.44,2025-05-02,2025-06-16,235.0,235.0,0.0,Paid,197.95,30.81,14.68
INV-0037881,SO-0052034,CUST-000025,PROD-000114,Enterprise,289034.44,2025-05-02,2025-06-16,235.0,235.0,0.0,Paid,197.95,30.81,19.91
INV-0037881,SO-0052034,CUST-000025,PROD-000420,Enterprise,289034.44,2025-05-02,2025-06-16,235.0,235.0,0.0,Paid,197.95,30.81,6.36
INV-0037882,SO-0052035,CUST-000025,PROD-000178,Enterprise,289034.44,2025-04-29,2025-06-13,747.88,747.88,0.0,Paid,679.89,112.81,39.33
INV-0037882,SO-0052035,CUST-000025,PROD-000901,Enterprise,289034.44,2025-04-29,2025-06-13,747.88,747.88,0.0,Paid,679.89,112.81,178.51
INV-0037883,SO-0052037,CUST-000035,PROD-001080,Mid-Market,40996.32,2025-04-30,2025-05-30,1068.41,1068.41,0.0,Paid,1068.41,73.09,180.85
INV-0037883,SO-0052037,CUST-000035,PROD-000400,Mid-Market,40996.32,2025-04-30,2025-05-30,1068.41,1068.41,0.0,Paid,1068.41,73.09,18.8
INV-0037884,SO-0052038,CUST-000039,PROD-000383,Enterprise,402195.08,2025-05-04,2025-05-19,2966.85,2966.85,0.0,Paid,2825.57,334.85,567.58
INV-0037884,SO-0052038,CUST-000039,PROD-000054,Enterprise,402195.08,2025-05-04,2025-05-19,2966.85,2966.85,0.0,Paid,2825.57,334.85,125.07
INV-0037884,SO-0052038,CUST-000039,PROD-001146,Enterprise,402195.08,2025-05-04,2025-05-19,2966.85,2966.85,0.0,Paid,2825.57,334.85,12.7
INV-0037884,SO-0052038,CUST-000039,PROD-000634,Enterprise,402195.08,2025-05-04,2025-05-19,2966.85,2966.85,0.0,Paid,2825.57,334.85,13.24
INV-0037884,SO-0052038,CUST-000039,PROD-000923,Enterprise,402195.08,2025-05-04,2025-05-19,2966.85,2966.85,0.0,Paid,2825.57,334.85,3.91
INV-0037885,SO-0052039,CUST-000045,PROD-000229,Enterprise,159350.88,2025-05-03,2025-07-02,276.05,276.05,0.0,Paid,239.49,29.31,16.85
INV-0037885,SO-0052039,CUST-000045,PROD-000578,Enterprise,159350.88,2025-05-03,2025-07-02,276.05,276.05,0.0,Paid,239.49,29.31,83.45
INV-0037886,SO-0052040,CUST-000045,PROD-000618,Enterprise,159350.88,2025-05-01,2025-06-30,1293.11,1293.11,0.0,Paid,1191.81,194.97,71.59
INV-0037886,SO-0052040,CUST-000045,PROD-000859,Enterprise,159350.88,2025-05-01,2025-06-30,1293.11,1293.11,0.0,Paid,1191.81,194.97,40.08
INV-0037886,SO-0052040,CUST-000045,PROD-000684,Enterprise,159350.88,2025-05-01,2025-06-30,1293.11,1293.11,0.0,Paid,1191.81,194.97,86.11
INV-0037887,SO-0052041,CUST-000046,prod-119,Enterprise,193084.6,2025-04-29,2025-06-28,71.8,71.8,0.0,Paid,59.1,15.6,37.35
INV-0037888,SO-0052042,CUST-000047,PROD-001146,Small Business,9154.01,2025-04-29,2025-05-14,270.26,270.26,0.0,Paid,251.26,2.74,12.7
INV-0037889,SO-0052043,CUST-000050,PROD-000766,Small Business,4265.56,2025-05-01,2025-05-16,2140.45,2140.45,0.0,Paid,2000.42,70.56,45.64
INV-0037889,SO-0052043,CUST-000050,PROD-000444,Small Business,4265.56,2025-05-01,2025-05-16,2140.45,2140.45,0.0,Paid,2000.42,70.56,4.92
INV-0037889,SO-0052043,CUST-000050,PROD-000607,Small Business,4265.56,2025-05-01,2025-05-16,2140.45,2140.45,0.0,Paid,2000.42,70.56,95.19
INV-0037890,SO-0052044,CUST-000054,PROD-000278,Enterprise,198997.42,2025-05-03,2025-07-02,233.12,233.12,0.0,Paid,219.02,46.41,82.05
INV-0037890,SO-0052044,CUST-000054,PROD-000153,Enterprise,198997.42,2025-05-03,2025-07-02,233.12,233.12,0.0,Paid,219.02,46.41,16.03
INV-0037890,SO-0052044,CUST-000054,PROD-000087,Enterprise,198997.42,2025-05-03,2025-07-02,233.12,233.12,0.0,Paid,219.02,46.41,50.44
INV-0037891,SO-0052045,CUST-000055,PROD-000790,Mid-Market,36835.56,2025-04-28,2025-05-13,174.77,174.77,0.0,Paid,154.35,1.87,78.11
INV-0037892,SO-0052046,CUST-000056,PROD-001183,Mid-Market,57540.13,2025-04-28,2025-05-28,309.52,309.52,0.0,Paid,293.32,0.74,15.16
INV-0037892,SO-0052046,CUST-000056,PROD-000558,Mid-Market,57540.13,2025-04-28,2025-05-28,309.52,309.52,0.0,Paid,293.32,0.74,31.18
INV-0037893,SO-0052047,CUST-000057,PROD-000609,Mid-Market,40899.45,2025-05-02,2025-05-17,309.46,309.46,0.0,Paid,293.26,9.5,9.21
INV-0037893,SO-0052047,CUST-000057,PROD-000704,Mid-Market,40899.45,2025-05-02,2025-05-17,309.46,309.46,0.0,Paid,293.26,9.5,73.29
INV-0037894,SO-0052048,CUST-000060,PROD-000594,Mid-Market,62061.69,2025-05-02,2025-06-01,364.04,364.04,0.0,Paid,326.07,27.81,39.32
INV-0037895,SO-0052049,CUST-000060,PROD-000572,Mid-Market,62061.69,2025-04-28,2025-05-28,869.77,869.77,0.0,Paid,869.77,86.23,478.0
INV-0037896,SO-0052050,CUST-000071,PROD-000964,Enterprise,498467.9,2025-05-02,2025-06-01,671.56,671.56,0.0,Paid,627.63,13.08,8.84
INV-0037896,SO-0052050,CUST-000071,PROD-001016,Enterprise,498467.9,2025-05-02,2025-06-01,671.56,671.56,0.0,Paid,627.63,13.08,5.66
INV-0037896,SO-0052050,CUST-000071,PROD-000842,Enterprise,498467.9,2025-05-02,2025-06-01,671.56,671.56,0.0,Paid,627.63,13.08,29.96
INV-0037896,SO-0052050,CUST-000071,PROD-000608,Enterprise,498467.9,2025-05-02,2025-06-01,671.56,671.56,0.0,Paid,627.63,13.08,82.02
INV-0037896,SO-0052050,CUST-000071,PROD-000457,Enterprise,498467.9,2025-05-02,2025-06-01,671.56,671.56,0.0,Paid,627.63,13.08,130.37
INV-0037897,SO-0052051,CUST-000073,PROD-001110,Mid-Market,56152.14,2025-04-30,2025-05-30,13.48,13.48,0.0,Paid,1.13,0.0,1.13
INV-0037898,SO-0052052,CUST-000073,PROD-000599,Mid-Market,56152.14,2025-04-28,2025-05-28,7244.51,7244.51,0.0,Paid,7244.51,1001.0,634.27
INV-0037899,SO-0052053,CUST-000088,PROD-000632,Enterprise,464814.38,2025-05-02,2025-06-16,724.55,724.55,0.0,Paid,677.15,207.55,373.69
INV-0037899,SO-0052053,CUST-000088,PROD-000440,Enterprise,464814.38,2025-05-02,2025-06-16,724.55,724.55,0.0,Paid,677.15,207.55,53.09
INV-0037899,SO-0052053,CUST-000088,PROD-000933,Enterprise,464814.38,2025-05-02,2025-06-16,724.55,724.55,0.0,Paid,677.15,207.55,3.46
INV-0037900,SO-0052054,CUST-000100,PROD-000113,Small Business,13774.52,2025-05-03,2025-05-18,483.76,483.76,0.0,Paid,467.91,34.57,45.68
INV-0037901,SO-0052055,CUST-000100,PROD-000738,Small Business,13774.52,2025-05-05,2025-05-20,796.13,796.13,0.0,Paid,796.13,114.59,95.58
INV-0037901,SO-0052055,CUST-000100,PROD-000400,Small Business,13774.52,2025-05-05,2025-05-20,796.13,796.13,0.0,Paid,796.13,114.59,18.8
INV-0037901,SO-0052055,CUST-000100,PROD-000953,Small Business,13774.52,2025-05-05,2025-05-20,796.13,796.13,0.0,Paid,796.13,114.59,70.88
INV-0037902,SO-0052056,CUST-000102,PROD-000766,Small Business,12770.68,2025-05-03,2025-06-02,148.54,148.54,0.0,Paid,123.17,13.75,45.64
INV-0037903,SO-0052057,CUST-000104,PROD-000412,Mid-Market,17159.99,2025-05-01,2025-06-15,108.3,108.3,0.0,Paid,95.25,0.78,32.01
INV-0037904,SO-0052058,CUST-000111,PROD-001048,Enterprise,461365.84,2025-05-02,2025-06-16,675.84,675.84,0.0,Paid,675.84,53.0,39.01
INV-0037904,SO-0052058,CUST-000111,PROD-000595,Enterprise,461365.84,2025-05-02,2025-06-16,675.84,675.84,0.0,Paid,675.84,53.0,36.54
INV-0037905,SO-0052059,CUST-000115,PROD-000738,Mid-Market,22365.55,2025-05-04,2025-05-19,306.01,306.01,0.0,Paid,290.16,21.88,95.58
INV-0037905,SO-0052059,CUST-000115,PROD-000033,Mid-Market,22365.55,2025-05-04,2025-05-19,306.01,306.01,0.0,Paid,290.16,21.88,24.25
INV-0037905,SO-0052059,CUST-000115,PROD-000114,Mid-Market,22365.55,2025-05-04,2025-05-19,306.01,306.01,0.0,Paid,290.16,21.88,19.91
INV-0037906,SO-0052062,CUST-000130,PROD-000384,Mid-Market,18518.7,2025-04-28,2025-06-12,5895.57,5895.57,0.0,Paid,5895.57,712.33,660.79
INV-0037907,SO-0052064,CUST-000132,PROD-001019,Enterprise,174849.82,2025-05-01,2025-06-30,1012.6,1012.6,0.0,Paid,933.27,76.26,89.78
INV-0037907,SO-0052064,CUST-000132,PROD-000490,Enterprise,174849.82,2025-05-01,2025-06-30,1012.6,1012.6,0.0,Paid,933.27,76.26,4.39
INV-0037908,SO-0052065,CUST-000137,PROD-000123,Enterprise,54194.48,2025-04-30,2025-06-14,53.42,53.42,0.0,Paid,37.4,7.6,11.25
INV-0037909,SO-0052066,CUST-000146,PROD-000570,Mid-Market,66159.53,2025-05-01,2025-06-15,3414.7,3414.7,0.0,Paid,3414.7,376.06,16.92
INV-0037909,SO-0052066,CUST-000146,PROD-000572,Mid-Market,66159.53,2025-05-01,2025-06-15,3414.7,3414.7,0.0,Paid,3414.7,376.06,478.0
INV-0037909,SO-0052066,CUST-000146,PROD-000625,Mid-Market,66159.53,2025-05-01,2025-06-15,3414.7,3414.7,0.0,Paid,3414.7,376.06,117.32
INV-0037910,SO-0052067,CUST-000166,PROD-000502,Small Business,5487.01,2025-05-01,2025-05-16,1463.62,1463.62,0.0,Paid,1463.62,85.18,387.2
INV-0037911,SO-0052069,CUST-000172,PROD-000228,Small Business,12253.01,2025-05-02,2025-06-01,862.81,862.81,0.0,Paid,862.81,33.33,143.52
